PLAYERID,PLAYER,PARTNERID,POS,TEAM,OPP,TEAMNAME,STATUS,SPREAD,O/U,TOTAL,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,UD,PP,FPTS,RANGE,FLOOR,CEIL,POWN,SCHEDULE_ID,CORE_ID,CORETEAMID,REFID,OWNERSHIP
1478838,"Trent Pierce",1478838,F,MIZZ,MIA,Missouri,ACTIVE,-1.5,145.5,72,32,10.98,3.81,1.12,2.22,0.88,1.16,0.26,12.1,14.79,15.91,1.42,4.93,20.6,20.6,20.93,34M,12.59,29.27,0,12051130,289298,8393,426,35
1422606,"Steven Jamerson",1422606,C,UCLA,UCF,UCLA,ACTIVE,5.5,151.5,78.5,10,2.38,2.32,0.36,0.03,0.67,0.42,0.46,2.74,4.7,5.06,0.88,2.68,7.7,7.7,7.28,12M,7.28,7.28,0,12051020,251033,5568,427,35
1590620,"London Jemison",1590620,F,BAMA,HOF,Alabama,ACTIVE,11.5,158.5,85,20,7.25,4.05,0.67,1.09,0.97,0.75,0.27,7.92,11.3,11.97,1.02,4.72,15.2,15.2,15.42,22M,6.4,24.44,0,12051090,623001,5342,428,35
1594800,"Chase Thompson",1594800,F,CLEM,IOWA,Clemson,ACTIVE,1.5,131.5,65,12,3.66,1.7,0.27,0.4,0.48,0.3,0.18,3.93,5.36,5.63,0.48,1.97,7.06,7.06,7.11,14M,1.29,12.93,0,12051200,654443,5374,431,35
1496956,"Hassane Diallo",1496956,F,PVA&M,UF,"Prairie View",ACTIVE,-35.5,155.5,60,13,3.42,4.04,0.41,0.02,0.88,0.26,0.7,3.83,7.46,7.87,0.96,4.45,10.89,10.89,10.59,14M,1.92,19.26,0,12070420,296580,5407,433,35
1461404,"Kael Combs",1461404,G,IOWA,CLEM,Iowa,ACTIVE,-1.5,131.5,66.5,25.5,5.55,3.12,1.71,0.45,1.44,0.56,0.08,7.26,8.67,10.38,0.64,4.83,12.37,12.37,12.82,26M,6.15,19.49,0,12051200,289535,5374,434,35
1592579,"Tristan Smith",1592579,F,UNI,STJN,"Northern Iowa",ACTIVE,-10.5,132.5,61,21,7.21,5.21,1.43,0.15,1.22,0.85,0.47,8.64,12.42,13.85,1.32,6.64,18.36,18.36,18,22M,7.47,28.53,0,12050980,656324,5544,435,35
1591369,"Michael Cooper",1591369,G,WRIGH,UVA,"Wright State",ACTIVE,-17.5,146.5,64.5,24.5,9.62,2.54,1.68,1.32,1.06,0.5,0.24,11.3,12.16,13.84,0.74,4.22,16.32,16.32,16.9,26M,8.11,25.69,0,12051110,658064,5580,436,35
1231438,"Jayden Stone",1231438,G,MIZZ,MIA,Missouri,ACTIVE,-1.5,145.5,72,25,9.5,3.73,1.48,2.01,1.16,0.73,0.18,10.98,13.23,14.71,0.91,5.21,17.78,17.78,18.64,26M,8.94,28.34,0,12051130,158394,8393,437,35
1461349,"Blake Buchanan",1461349,F,ISU,TENNS,"Iowa State",ACTIVE,24.5,147.5,86,23,8.58,5.57,1.25,0.02,1.24,0.64,0.94,9.83,14.15,15.4,1.58,6.82,20.63,20.63,20,24M,9.73,30.27,0,12051160,281768,5438,438,35
1487507,"Nasir Mann",1487507,F,QUEEN,PUR,"Queens Nc",ACTIVE,-25.5,159.5,67,30,9.98,5.78,2.21,0.79,1.73,0.86,0.12,12.19,15.76,17.97,0.98,7.99,21.45,21.45,22.07,32M,13.06,31.08,0,12051070,290692,5517,439,35
1478839,"Anthony Robinson",1478839,G,MIZZ,MIA,Missouri,ACTIVE,-1.5,145.5,72,27,6.98,5.88,1.3,0.55,1.49,0.94,0.75,8.28,12.86,14.16,1.69,7.18,19.56,19.56,19.23,28M,9.75,28.71,0,12051130,289313,8393,440,35
1522938,"Lefteris Liotopoulos",1522938,G,STJN,UNI,"St. John's (NY)",ACTIVE,10.5,132.5,71.5,2.5,0.84,0.32,0.11,0.18,0.16,0.06,0.01,0.95,1.16,1.27,0.07,0.43,1.43,1.43,1.55,5M,0,4.35,0,12050980,457524,5544,441,35
1480434,"Motiejus Krivas",1480434,C,ARIZ,LIU,Arizona,ACTIVE,30.5,147.5,89,23,9.46,6.29,0.74,0.15,1.46,0.72,1.94,10.2,15.75,16.49,2.66,7.03,24.64,24.64,23.18,24M,23.18,23.18,0,12051120,288838,5345,442,35
1594900,"Darryn Peterson",1594900,G,KU,CALBA,Kansas,ACTIVE,14.5,141.5,78,32,21.2,4.66,1.68,2.74,1.66,1.52,0.52,22.88,25.86,27.54,2.04,6.34,33.77,33.77,34.19,34M,20.14,48.24,0,12051000,652340,5442,443,35
1591644,"Christian Jeffrey",1591644,G,VU,UTST,Villanova,ACTIVE,1.5,146.5,72.5,8,2.5,1.05,0.78,0.19,0.41,0.45,0.02,3.28,3.55,4.33,0.47,1.83,5.95,5.95,5.83,10M,0,12.54,0,12051150,654981,5579,444,35
1593943,"Dominykas Pleta",1593943,F,ISU,TENNS,"Iowa State",ACTIVE,24.5,147.5,86,14,5.54,3.02,0.62,0.02,0.93,0.53,0.3,6.16,8.56,9.18,0.83,3.64,11.64,11.64,11.44,16M,2.99,19.89,0,12051160,652133,5438,445,35
1473428,"A.J. Wills",1473428,G,HOF,BAMA,Hofstra,ACTIVE,-11.5,158.5,73.5,1,0.31,0.06,0.07,0.04,0.04,0.03,0,0.38,0.37,0.44,0.03,0.13,0.56,0.56,0.57,5M,0,1.6,0,12051090,290458,5342,446,35
1473208,"Avantae Parker",1473208,F,QUEEN,PUR,"Queens Nc",ACTIVE,-25.5,159.5,67,24,8.82,5.96,1.01,0.05,1.4,0.74,1.19,9.83,14.78,15.79,1.93,6.97,21.86,21.86,21.01,26M,10.7,31.32,0,12051070,289771,5517,447,35
1461119,"Jayden Ross",1461119,F,UCONN,FUR,Connecticut,ACTIVE,20.5,135.5,78,30,8.41,4.33,1.9,1.17,1.32,1.36,0.72,10.31,12.74,14.64,2.08,6.23,21.37,21.37,20.77,32M,12.29,29.25,0,12051010,288906,5381,448,35
1591700,"Adlan Elamin",1591700,F,UTST,VU,"Utah State",ACTIVE,-1.5,146.5,74,19.5,5.37,3.43,0.81,0.77,0.72,0.67,0.33,6.18,8.8,9.61,1,4.24,12.98,12.98,12.9,20M,5.12,20.68,0,12051150,654963,5579,450,35
1261876,"Michael Imariagbe",1261876,F,WRIGH,UVA,"Wright State",ACTIVE,-17.5,146.5,64.5,25.5,9.47,8.1,1.81,0.03,1.63,0.67,0.6,11.28,17.57,19.38,1.27,9.91,24.11,24.11,24.29,26M,12.38,36.2,0,12051110,222127,5580,451,35
1535809,"Luke Skaljac",1535809,G,MIAOH,TENN,"Miami (OH)",ACTIVE,-12.5,148.5,68,28.5,8.38,2.74,3.93,1.06,2.09,1.28,0.17,12.31,11.12,15.05,1.45,6.67,19.83,19.83,20.09,30M,10.91,29.27,0,12070740,458192,5552,452,35
1593922,"Jomo Goings",1593922,G,LIU,ARIZ,"Long Island University",ACTIVE,-30.5,147.5,58.5,28,7.22,3.96,1.89,0.95,1.7,1.19,0.57,9.11,11.18,13.07,1.76,5.85,18.38,18.38,18.15,30M,9.86,26.44,0,12051120,655233,5345,453,35
1593944,"Killyan Toure",1593944,G,ISU,TENNS,"Iowa State",ACTIVE,24.5,147.5,86,20,6.18,2.5,1.49,0.59,1.31,0.97,0.21,7.67,8.68,10.17,1.18,3.99,13.66,13.66,13.55,22M,5.26,21.84,0,12051160,652181,5438,455,35
1243628,"Martel Williams",1243628,G,CALBA,KU,"California Baptist",ACTIVE,-14.5,141.5,63.5,35,10.01,5.67,1.72,0.93,1.77,0.76,0.2,11.73,15.68,17.4,0.96,7.39,20.53,20.53,21.25,36M,12.88,29.62,0,12051000,149679,5442,457,35
1594902,"Paul Mbiya",1594902,C,KU,CALBA,Kansas,ACTIVE,14.5,141.5,78,0.75,0.24,0.14,0.02,0.01,0.04,0.01,0.04,0.26,0.38,0.4,0.05,0.16,0.54,0.54,0.52,5M,0.52,0.52,0,12051000,652332,5442,459,35
1460955,"J.P. Estrella",1460955,F,TENN,MIAOH,Tennessee,ACTIVE,12.5,148.5,80.5,21,11.32,5.82,0.91,0.25,1.07,0.27,0.59,12.23,17.14,18.05,0.86,6.73,21.16,21.16,21.32,22M,8.85,33.79,0,12070740,289220,5552,460,35
1482306,"Melvin Council",1482306,G,KU,CALBA,Kansas,ACTIVE,14.5,141.5,78,36,12.14,3.77,4.73,0.76,2.16,1.34,0.16,16.87,15.91,20.64,1.5,8.5,26.1,26.1,26.27,40M,16.58,35.96,0,12051000,289539,5442,464,35
1461308,"Jake Wahlin",1461308,F,CLEM,IOWA,Clemson,ACTIVE,1.5,131.5,65,16,3.82,2.91,0.47,0.7,0.92,0.35,0.24,4.29,6.73,7.2,0.59,3.38,8.88,8.88,9.24,18M,3.15,15.33,0,12051200,288946,5374,465,35
1231419,"Tai'Reon Joseph",1231419,G,PVA&M,UF,"Prairie View",ACTIVE,-35.5,155.5,60,13,6.17,0.92,0.45,0.8,0.86,0.49,0.01,6.62,7.09,7.54,0.5,1.37,8.58,8.58,8.96,14M,1.15,16.77,0,12070420,,5407,466,35
1234818,"Evan Nelson",1234818,G,ARIZ,LIU,Arizona,ACTIVE,30.5,147.5,89,2,0.55,0.23,0.16,0.11,0.17,0.08,0.02,0.71,0.78,0.94,0.1,0.39,1.21,1.21,1.26,5M,0,3.53,0,12051120,190377,5345,467,35
1251736,"Dante Harris",1251736,G,TENNS,ISU,"Tennessee State",ACTIVE,-24.5,147.5,61.5,31,8.54,3.41,4.64,0.46,2.27,1.18,0.01,13.18,11.95,16.59,1.19,8.05,20.9,20.9,21.26,32M,11.91,30.61,0,12051160,161441,5438,468,35
1593935,"Jamarion Batemon",1593935,G,ISU,TENNS,"Iowa State",ACTIVE,24.5,147.5,86,20,9.66,1.73,0.54,1.83,0.95,0.72,0.12,10.2,11.39,11.93,0.84,2.27,14.13,14.13,14.76,22M,5.73,23.79,0,12051160,651966,5438,469,35
1591647,"Acaden Lewis",1591647,G,VU,UTST,Villanova,ACTIVE,1.5,146.5,72.5,32,11.94,3.14,4.31,0.92,2.88,1.66,0.15,16.25,15.08,19.39,1.81,7.45,24.72,24.72,24.98,34M,14.72,35.24,0,12051150,654997,5579,470,35
1482307,"Oscar Cluff",1482307,F,PUR,QUEEN,Purdue,ACTIVE,25.5,159.5,92.5,27,12.93,8.22,1.58,0.03,1.14,0.54,1.21,14.51,21.15,22.73,1.75,9.8,29.25,29.25,28.82,28M,15.36,42.28,0,12051070,288764,5517,472,35
1607390,"Miles Daniels",1607390,G,CALBA,KU,"California Baptist",ACTIVE,-14.5,141.5,63.5,1,0.19,0.17,0.04,0.03,0.06,0.02,0.01,0.23,0.36,0.4,0.03,0.21,0.49,0.49,0.51,5M,0,1.43,0,12051000,92300,5442,473,35
1460308,"Thomas Ndong",1460308,F,CALBA,KU,"California Baptist",ACTIVE,-14.5,141.5,63.5,17.5,4.18,6.33,0.38,0.05,0.89,0.46,0.47,4.56,10.51,10.89,0.93,6.71,14.26,14.26,14.15,18M,4.82,23.48,0,12051000,288876,5442,474,35
1193415,"Devan Cambridge",1193415,G,UCF,UCLA,UCF,ACTIVE,-5.5,151.5,73,13,3.58,2.13,0.44,0.44,0.28,0.4,0.35,4.02,5.71,6.15,0.75,2.57,8.76,8.76,8.48,14M,1.08,15.88,0,12051020,92182,5568,475,35
1472914,"Bryce Lindsay",1472914,G,VU,UTST,Villanova,ACTIVE,1.5,146.5,72.5,30,9.74,1.96,1.68,1.84,1.29,0.66,0.01,11.42,11.7,13.38,0.67,3.64,15.32,15.32,16.32,32M,9.14,23.5,0,12051150,289263,5579,476,35
1594904,"Jasper Johnson",1594904,G,UK,STC,Kentucky,ACTIVE,3.5,157.5,80.5,8,2.94,0.66,0.91,0.63,0.91,0.17,0.01,3.85,3.6,4.51,0.18,1.57,4.71,4.71,5.34,10M,0,11.49,0,12051140,652061,5445,478,35
1482748,"Chris Johnson",1482748,G,UCF,UCLA,UCF,ACTIVE,-5.5,151.5,73,17.5,6.16,1.52,1.91,1.14,0.63,0.39,0.25,8.07,7.68,9.59,0.64,3.43,12.12,12.12,12.44,18M,3.5,21.38,0,12051020,290769,5568,480,35
1607391,"Rene D'Amelio",1607391,F,CALBA,KU,"California Baptist",ACTIVE,-14.5,141.5,63.5,1,0.23,0.29,0.02,0.01,0.05,0.03,0.04,0.25,0.52,0.54,0.07,0.31,0.77,0.77,0.74,5M,0,1.89,0,12051000,652002,5442,482,35
1482408,"Caleb Johnson",1482408,F,LIU,ARIZ,"Long Island University",ACTIVE,-30.5,147.5,58.5,10,1.73,1.93,0.43,0.05,0.36,0.48,0.23,2.16,3.66,4.09,0.71,2.36,6.47,6.47,6.05,12M,0.73,11.37,0,12051120,297215,5345,484,35
1193615,"Rashaun Agee",1193615,F,TA&M,UH,"Texas A&M",ACTIVE,-10.5,142.5,66,31,14.02,9.51,2.67,0.87,1.97,0.8,0.79,16.69,23.53,26.2,1.59,12.18,32.23,32.23,33.06,32M,19.56,46.56,0,12078230,92653,87955,485,35
1481728,"Ben Humrichous",1481728,F,IL,VCU,Illinois,ACTIVE,11.5,151.5,81.5,21,5.64,3.64,0.65,1.53,0.27,0.46,0.48,6.29,9.28,9.93,0.94,4.29,13.53,13.53,13.68,22M,5.68,21.68,0,12078220,289247,5430,486,35
1408140,"Jacari Lane",1408140,G,TA&M,UH,"Texas A&M",ACTIVE,-10.5,142.5,66,5,1.21,0.44,0.65,0.16,0.34,0.14,0.01,1.86,1.65,2.3,0.15,1.09,2.82,2.82,2.95,10M,0,6.35,0,12078230,247219,87955,488,35
1408253,"Roddy Gayle",1408253,G,MICH,STL,Michigan,ACTIVE,12.5,161.5,87,22,7.74,3.72,1.31,0.59,1.67,1.17,0.41,9.05,11.46,12.77,1.58,5.03,17.25,17.25,16.99,24M,7.43,26.55,0,12078240,244785,8396,495,35
1519133,"Darren Harris",1519133,G,DUKE,TCU,Duke,ACTIVE,11.5,139.5,75.5,12,3.86,1.26,0.42,0.61,0.37,0.39,0.03,4.28,5.12,5.54,0.42,1.68,6.89,6.89,7.02,14M,0.9,13.14,0,12076310,458068,5396,497,35
1324181,"Zach Clemence",1324181,F,TA&M,UH,"Texas A&M",ACTIVE,-10.5,142.5,66,21,7.51,3.59,0.86,1.21,1.11,0.58,0.57,8.37,11.1,11.96,1.15,4.45,15.48,15.48,15.67,22M,6.5,24.84,0,12078230,179660,87955,498,35
1324082,"Ramon Walker",1324082,G,UH,TA&M,Houston,ACTIVE,10.5,142.5,76.5,1,0.25,0.15,0.05,0.04,0.04,0.02,0.01,0.3,0.4,0.45,0.03,0.2,0.55,0.55,0.57,5M,0,1.6,0,12078230,180726,87955,500,35
1538351,"Brandon Jennings",1538351,G,VCU,IL,"Virginia Commonwealth",ACTIVE,-11.5,151.5,70,27,7.7,4.1,2.3,0.87,1.08,1.75,0.93,10,11.8,14.1,2.68,6.4,23.04,23.04,21.54,28M,10.92,32.16,0,12078220,458085,5430,502,35
1405042,"Jalen Washington",1405042,F,VAND,NEB,Vanderbilt,ACTIVE,-1.5,146.5,74,21,6.95,6.33,0.68,0.29,1.14,0.33,1.17,7.63,13.28,13.96,1.5,7.01,18.91,18.91,18.51,22M,7.68,29.34,0,12076340,245552,5485,504,35
1618684,"Davis Fogle",1618684,G,GONZ,TEX,Gonzaga,ACTIVE,6.5,147.5,77,25,10.89,4.41,1.93,0.65,0.9,0.8,0.86,12.82,15.3,17.23,1.66,6.34,23.14,23.14,22.5,26M,10.79,34.21,0,12078250,665886,5422,505,35
1413172,"Kylan Boswell",1413172,G,IL,VCU,Illinois,ACTIVE,11.5,151.5,81.5,23,9.51,3.38,2.12,0.83,1.15,0.64,0.02,11.63,12.89,15.01,0.66,5.5,17.58,17.58,18.08,24M,7.91,28.25,0,12078220,244871,5430,507,35
1408464,"Kellen Thames",1408464,G,STL,MICH,"Saint Louis",ACTIVE,-12.5,161.5,74.5,17.5,8.29,3.79,1.45,0.16,1.34,1,0.13,9.74,12.08,13.53,1.13,5.24,17.06,17.06,16.87,18M,4.74,29,0,12078240,245737,8396,508,35
1408167,"Pop Isaacs",1408167,G,TA&M,UH,"Texas A&M",ACTIVE,-10.5,142.5,66,27,8.35,3.45,2.88,1.41,2.12,0.71,0.07,11.23,11.8,14.68,0.78,6.33,17.04,17.04,18.2,28M,9.22,27.18,0,12078230,245091,87955,509,35
1408135,"Maliq Brown",1408135,F,DUKE,TCU,Duke,ACTIVE,11.5,139.5,75.5,24,5.14,6.43,1.95,0.21,1.55,1.97,0.95,7.09,11.57,13.52,2.92,8.38,22.99,22.99,21.33,26M,10.87,31.79,0,12076310,245467,5396,512,35
1235095,"Jadrian Tracey",1235095,F,VCU,IL,"Virginia Commonwealth",ACTIVE,-11.5,151.5,70,19,7.6,2.15,1.2,1.54,1.08,0.49,0.29,8.8,9.75,10.95,0.78,3.35,13.25,13.25,13.89,20M,5.51,22.27,0,12078220,149950,5430,514,35
1524582,"Kur Teng",1524582,G,MSU,UL,"Michigan State",ACTIVE,4.5,151.5,78,23,9.19,2.39,1.27,2.05,1.17,0.31,0.03,10.46,11.58,12.85,0.34,3.66,13.83,13.83,15.21,24M,6.65,23.77,0,12076410,505302,5465,515,35
1601153,"Cam Ward",1601153,F,MSU,UL,"Michigan State",ACTIVE,4.5,151.5,78,15,4.71,3.76,0.26,0.03,0.79,0.48,0.94,4.97,8.47,8.73,1.42,4.02,13.09,13.09,12.27,16M,3.21,21.33,0,12076410,652190,5465,518,35
1409203,"Terry Anderson",1409203,F,HIGHP,ARK,"High Point",ACTIVE,-11.5,168.5,78.5,34,16.29,7.91,2.28,0.52,2.21,1.78,0.66,18.57,24.2,26.48,2.44,10.19,34.34,34.34,33.98,36M,20.94,47.02,0,12076400,245572,5347,520,35
1618687,"Mario Saint-Supery",1618687,G,GONZ,TEX,Gonzaga,ACTIVE,6.5,147.5,77,27,9.43,3.05,3.3,1.98,1.67,1.17,0.23,12.73,12.48,15.78,1.4,6.35,20.59,20.59,21.16,28M,10.72,31.6,0,12078250,669765,5422,521,35
1519357,"Chase McCarty",1519357,F,UH,TA&M,Houston,ACTIVE,10.5,142.5,76.5,15.5,5.31,3.22,0.21,1.08,0.43,0.36,0.39,5.52,8.53,8.74,0.75,3.43,11.3,11.3,11.47,16M,3,19.94,0,12078230,455388,87955,522,35
1404980,"Cale Jacobsen",1404980,G,NEB,VAND,Nebraska,ACTIVE,1.5,146.5,72.5,20,5.04,2.6,0.98,0.54,0.72,0.93,0.32,6.02,7.64,8.62,1.25,3.58,12.65,12.65,12.16,22M,4.72,19.6,0,12076340,244795,5485,523,35
1405376,"Camden Heide",1405376,F,TEX,GONZ,Texas,ACTIVE,-6.5,147.5,70.5,20,3.99,2.15,0.45,1.03,0.41,0.25,0.11,4.44,6.14,6.59,0.36,2.6,7.94,7.94,8.4,22M,3.49,13.31,0,12078250,244790,5422,525,35
1601154,"Jordan Scott",1601154,F,MSU,UL,"Michigan State",ACTIVE,4.5,151.5,78,28,8.26,3.31,1.59,1.92,1.32,1.2,0.86,9.85,11.57,13.16,2.06,4.9,19.5,19.5,19.22,30M,10.78,27.66,0,12076410,652159,5465,526,35
1405046,"Tyler Nickel",1405046,F,VAND,NEB,Vanderbilt,ACTIVE,-1.5,146.5,74,33,11.29,4.01,1.06,2.77,1.08,0.66,0.45,12.35,15.3,16.36,1.11,5.07,19.95,19.95,20.97,34M,12.61,29.33,0,12076340,245530,5485,528,35
1487370,"Emmanuel Innocenti",1487370,F,GONZ,TEX,Gonzaga,ACTIVE,6.5,147.5,77,34,7.82,5.34,1.99,0.85,0.46,1.42,0.61,9.81,13.16,15.15,2.03,7.33,22.84,22.84,21.76,36M,13.41,30.11,0,12078250,291702,5422,529,35
1519358,"Mercy Miller",1519358,G,UH,TA&M,Houston,ACTIVE,10.5,142.5,76.5,20,7.89,3.51,0.52,0.85,0.9,0.94,0.28,8.41,11.4,11.92,1.22,4.03,15.65,15.65,15.48,22M,6,24.96,0,12078230,505510,87955,533,35
1413220,"Jaxon Kohler",1413220,F,MSU,UL,"Michigan State",ACTIVE,4.5,151.5,78,29.5,12.83,9.68,1.43,1.81,1.41,0.58,0.73,14.26,22.51,23.94,1.31,11.11,29.11,29.11,30.4,30M,17.05,43.75,0,12076410,244799,5465,536,35
1459596,"Joseph Tugler",1459596,F,UH,TA&M,Houston,ACTIVE,10.5,142.5,76.5,27,10.09,5.76,1.35,0.02,1.63,1.03,1.68,11.44,15.85,17.2,2.71,7.11,25.52,25.52,23.98,28M,12.78,35.18,0,12078230,281814,87955,538,35
1326056,"Devin McGlockton",1326056,F,VAND,NEB,Vanderbilt,ACTIVE,-1.5,146.5,74,28,8.54,8.49,1.16,0.92,1.35,0.27,0.73,9.7,17.03,18.19,1,9.65,22.13,22.13,22.91,30M,12.85,32.97,0,12076340,179338,5485,541,35
1406026,"Isaac McKneely",1406026,G,UL,MSU,Louisville,ACTIVE,-4.5,151.5,73.5,34,11.97,3.37,2.09,3.13,1.16,0.67,0.02,14.06,15.34,17.43,0.69,5.46,20.06,20.06,21.69,36M,13.15,30.23,0,12076410,245520,5465,542,35
1529017,"Amari McCottry",1529017,G,STL,MICH,"Saint Louis",ACTIVE,-12.5,161.5,74.5,26,9.81,5.73,2.89,0.5,2.37,1.16,0.61,12.7,15.54,18.43,1.77,8.62,23.97,23.97,23.97,28M,12.15,35.79,0,12078240,458120,8396,543,35
1535156,"Adrian Wooley",1535156,G,UL,MSU,Louisville,ACTIVE,-4.5,151.5,73.5,32,10.48,5.16,2.69,1.56,1.9,0.73,0.02,13.17,15.64,18.33,0.75,7.85,21.06,21.06,22.33,34M,13.15,31.51,0,12076410,458240,5465,546,35
1427004,"AK Okereke",1427004,F,VAND,NEB,Vanderbilt,ACTIVE,-1.5,146.5,74,26,8.66,4.29,2.25,1.29,1.22,0.45,0.68,10.91,12.95,15.2,1.13,6.54,19.36,19.36,19.71,28M,10.51,28.91,0,12076340,252706,5485,548,35
1589782,"David Mirkovic",1589782,F,IL,VCU,Illinois,ACTIVE,11.5,151.5,81.5,33,16.26,8.45,2.73,1.88,2.19,0.47,0.29,18.99,24.71,27.44,0.76,11.18,30.57,30.57,32.69,34M,19.66,45.72,0,12078220,652101,5430,549,35
1519129,"Isaiah Evans",1519129,G,DUKE,TCU,Duke,ACTIVE,11.5,139.5,75.5,32,16.05,3.12,1.82,3.25,1.55,0.66,0.57,17.87,19.17,20.99,1.23,4.94,24.67,24.67,25.99,34M,15.31,36.67,0,12076310,458040,5396,550,35
1324363,"Will Tschetter",1324363,F,MICH,STL,Michigan,ACTIVE,12.5,161.5,87,13,2.87,1.78,0.54,0.72,0.44,0.15,0.13,3.41,4.65,5.19,0.28,2.32,6.22,6.22,6.61,14M,1.2,12.02,0,12078240,180317,8396,551,35
1522584,"Micah Robinson",1522584,F,TCU,DUKE,TCU,ACTIVE,-11.5,139.5,64,30,9.94,4.42,1.31,1.49,1.6,1.2,0.22,11.25,14.36,15.67,1.42,5.73,19.86,19.86,20.22,32M,11.96,28.48,0,12076310,455402,5396,553,35
1413222,"Carson Cooper",1413222,C,MSU,UL,"Michigan State",ACTIVE,4.5,151.5,78,28.5,11.6,7.33,1.34,0.08,1.62,0.65,1.33,12.94,18.93,20.27,1.98,8.67,26.72,26.72,26.14,30M,26.14,26.14,0,12076410,244782,5465,554,35
1523079,"Braden Frager",1523079,F,NEB,VAND,Nebraska,ACTIVE,1.5,146.5,72.5,22,10.07,3.6,0.86,1.21,1.16,0.69,0.11,10.93,13.67,14.53,0.8,4.46,16.93,16.93,17.49,24M,8.51,26.47,0,12076340,455371,5485,557,35
1538358,"Terrence Hill",1538358,G,VCU,IL,"Virginia Commonwealth",ACTIVE,-11.5,151.5,70,31,15.76,2.76,3.43,2.5,1.21,0.52,0.02,19.19,18.52,21.95,0.54,6.19,24.62,24.62,26.08,32M,14.61,37.55,0,12078220,458076,5430,559,35
1589783,"Keaton Wagler",1589783,G,IL,VCU,Illinois,ACTIVE,11.5,151.5,81.5,36,18.25,4.81,4.71,2.35,2.58,1.38,0.41,22.96,23.06,27.77,1.79,9.52,33.89,33.89,34.87,40M,22.01,47.73,0,12078220,652186,5430,560,35
1324035,"Denham Wojcik",1324035,G,MSU,UL,"Michigan State",ACTIVE,4.5,151.5,78,3.5,0.52,0.23,0.54,0.06,0.29,0.17,0.01,1.06,0.75,1.29,0.18,0.77,1.85,1.85,1.86,5M,0,5.22,0,12076410,179604,5465,564,35
1524334,"Ismaila Diagne",1524334,C,GONZ,TEX,Gonzaga,ACTIVE,6.5,147.5,77,2,0.36,0.6,0.05,0.01,0.12,0.04,0.12,0.41,0.96,1.01,0.16,0.65,1.51,1.51,1.44,5M,1.44,1.44,0,12078250,459207,5422,566,35
1546378,"Jamie Vinson",1546378,F,TA&M,UH,"Texas A&M",ACTIVE,-10.5,142.5,66,4,1.58,1.27,0.18,0.07,0.3,0.06,0.28,1.76,2.85,3.03,0.34,1.45,4.11,4.11,4.01,5M,0,10.25,0,12078230,504455,87955,567,35
1486175,"Jeremy Fears",1486175,G,MSU,UL,"Michigan State",ACTIVE,4.5,151.5,78,36,16.49,2.98,8.85,0.99,2.91,1.55,0.08,25.34,19.47,28.32,1.63,11.83,35.32,35.32,36.27,40M,22.89,49.65,0,12076410,290764,5465,570,35
1475175,"Marcus Hill",1475175,G,TA&M,UH,"Texas A&M",ACTIVE,-10.5,142.5,66,23,7.4,3.48,1.24,0.34,1.1,0.53,0.11,8.64,10.88,12.12,0.64,4.72,14.28,14.28,14.53,24M,6.35,22.71,0,12078230,289054,87955,571,35
1520671,"Morez Johnson",1520671,F,MICH,STL,Michigan,ACTIVE,12.5,161.5,87,27,13.98,7.9,0.99,0.55,1.34,0.95,0.98,14.97,21.88,22.87,1.93,8.89,29.42,29.42,29.11,28M,15.52,42.7,0,12078240,455381,8396,573,35
1401574,"Braeden Smith",1401574,G,GONZ,TEX,Gonzaga,ACTIVE,6.5,147.5,77,9,2.62,1.06,1.43,0.31,0.56,0.38,0,4.05,3.68,5.11,0.38,2.49,6.63,6.63,6.73,10M,0,14.48,0,12078250,246240,5422,575,35
1403885,"Tyrell Ward",1403885,F,VCU,IL,"Virginia Commonwealth",ACTIVE,-11.5,151.5,70,8,2.93,1.14,0.35,0.32,0.42,0.37,0.16,3.28,4.07,4.42,0.53,1.49,6.01,6.01,5.9,10M,0,12.21,0,12078220,245116,5430,576,35
1522586,"David Punch",1522586,F,TCU,DUKE,TCU,ACTIVE,-11.5,139.5,64,32,13.12,7.23,2.06,0.38,2.12,1.22,2.13,15.18,20.35,22.41,3.35,9.29,32.82,32.82,31.28,34M,18.81,43.75,0,12076310,455395,5396,577,35
1405733,"Barry Evans",1405733,F,VCU,IL,"Virginia Commonwealth",ACTIVE,-11.5,151.5,70,28,6.23,4.88,2.17,0.77,0.88,0.6,0.28,8.4,11.11,13.28,0.88,7.05,17.1,17.1,17.31,30M,9.71,24.91,0,12078220,245618,5430,578,35
1546379,"Nic Codie",1546379,F,TEX,GONZ,Texas,ACTIVE,-6.5,147.5,70.5,14,2.89,3.02,0.6,0.11,0.66,0.09,0.43,3.49,5.91,6.51,0.52,3.62,8.3,8.3,8.32,16M,2.18,14.46,0,12078250,504422,5422,579,35
1482282,"Yaxel Lendeborg",1482282,F,MICH,STL,Michigan,ACTIVE,12.5,161.5,87,35,16.04,7.58,3.39,2.12,1.35,1.51,1.11,19.43,23.62,27.01,2.62,10.97,36.71,36.71,36.5,36M,22.49,50.51,0,12078240,281661,8396,580,35
